1,3796.0,0.54
2,3796.0,0.54
3,3796.0,0.54
4,3796.0,0.54
5,3796.0,0.54
6,3796.0,0.54
7,3796.0,0.54
8,3796.0,0.54
9,3796.0,0.54
10,3796.0,0.54
11,3796.0,0.54
12,3796.0,0.54
13,3796.0,0.54
14,3796.0,0.54
15,3796.0,0.54
16,3796.0,0.54
17,3796.0,0.54
18,3796.0,0.54
19,3796.0,0.54
20,3796.0,0.54
21,3796.0,0.54
22,3791.0,0.54
23,3791.0,0.54
24,3791.0,0.54
25,3791.0,0.54
26,3791.0,0.54
27,3791.0,0.54
28,3791.0,0.54
29,3791.0,0.54
30,3791.0,0.54
31,3791.0,0.54
32,3791.0,0.54
33,3791.0,0.54
34,3791.0,0.54
35,3791.0,0.54
36,3791.0,0.54
37,3791.0,0.54
38,3791.0,0.54
39,3791.0,0.54
40,3791.0,0.54
41,3791.0,0.54
42,3791.0,0.54
43,3791.0,0.54
44,3791.0,0.54
45,3791.0,0.54
46,3791.0,0.54
47,3791.0,0.54
48,3791.0,0.54
49,3791.0,0.54
50,3791.0,0.54
51,3791.0,0.54
52,3791.0,0.54
53,3791.0,0.54
54,3791.0,0.54
55,3791.0,0.54
56,3791.0,0.54
57,3791.0,0.54
58,3791.0,0.54
59,3791.0,0.54
60,3791.0,0.54
61,3791.0,0.54
62,3791.0,0.54
63,3791.0,0.54
64,3791.0,0.54
65,3791.0,0.54
66,3791.0,0.54
67,3791.0,0.54
68,3791.0,0.54
69,3791.0,0.54
70,3791.0,0.54
71,3791.0,0.54
72,3791.0,0.54
73,3791.0,0.54
74,3791.0,0.54
75,3791.0,0.54
76,3791.0,0.54
77,3791.0,0.54
78,3791.0,0.54
79,3791.0,0.54
80,3791.0,0.54
81,3821.0,0.54
82,3821.0,0.54
83,3821.0,0.54
84,3821.0,0.54
85,3821.0,0.54
86,3821.0,0.54
87,3821.0,0.54
88,3821.0,0.54
89,3821.0,0.54
90,3821.0,0.54
91,3821.0,0.54
92,3821.0,0.54
93,3821.0,0.54
94,3821.0,0.54
95,3821.0,0.54
96,3821.0,0.54
97,3821.0,0.54
98,3821.0,0.54
99,3821.0,0.54
100,3821.0,0.54
101,3821.0,0.54
102,3821.0,0.54
103,3821.0,0.54
104,3821.0,0.54
105,3821.0,0.54
106,3821.0,0.54
107,3821.0,0.54
108,3821.0,0.54
109,3821.0,0.54
110,3821.0,0.54
111,3821.0,0.54
112,3821.0,0.54
113,3821.0,0.54
114,3821.0,0.54
115,3821.0,0.54
116,3820.0,0.54
117,3820.0,0.54
118,3820.0,0.54
119,3820.0,0.54
