3271.2346115112305,754.669898987,920000.0,80342457.0,96.0
7479.956928253174,1448.37950134,913906.622517,201988117.0,219.0
6214.477764129639,1458.13267517,912755.11811,155953369.0,179.0
3947.344738006592,682.410270691,908640.740741,111218926.0,118.0
6351.8742599487305,1183.29719543,913029.545455,134572123.0,179.0
6172.434732437134,1211.29190826,912755.11811,141057383.0,170.0
6489.281869888306,1307.37070465,913184.444444,131070397.0,180.0
5185.191493988037,1120.38230896,911400.934579,118695546.0,149.0
5274.485134124756,984.577713013,911635.454545,126060927.0,150.0
5394.762920379639,1051.50023651,911635.454545,118486182.0,150.0
5515.493537902832,1056.19550323,911857.522124,115794992.0,152.0
3493.1705436706543,632.268722534,907220.833333,83092181.0,103.0
5260.568000793457,1060.02666473,911558.715596,121444074.0,149.0
5844.463306427002,1177.9249649,912395.867769,130766532.0,167.0
4172.264518737793,752.125350952,909301.162791,86072662.0,118.0
6250.354984283447,1178.80618286,913133.58209,142439654.0,183.0
4080.739228248596,689.991325378,909301.162791,89766293.0,118.0
4257.941504955292,952.862449646,909661.797753,99417448.0,123.0
6303.440727233887,1242.67352295,912922.307692,140596613.0,177.0
3660.336919784546,613.502159119,908050.649351,90771795.0,112.0
3588.9635486602783,823.670928955,908050.649351,117352002.0,102.0
5415.447706222534,1029.56085205,912068.103448,115153936.0,150.0
5512.041233062744,1079.89919281,911928.947368,114902698.0,152.0
3705.601837158203,656.39894104,908050.649351,77971845.0,100.0
5332.332015991211,1050.77770996,911710.810811,122233666.0,152.0
3563.33913230896,704.099662781,907566.216216,76720957.0,99.0
5253.319919586182,1154.11044312,911635.454545,113884982.0,149.0
3387.8663291931152,667.717575073,907220.833333,71826895.0,102.0
4101.377494812012,689.779762268,909301.162791,82517357.0,120.0
4300.3187618255615,764.394592285,909889.010989,86295441.0,121.0
5457.878303527832,1235.48991394,912202.542373,119007401.0,160.0
3473.435188293457,708.863349915,907395.890411,77011135.0,101.0
3462.6681385040283,694.25592804,907566.216216,70127475.0,99.0
3525.692964553833,765.581741333,907566.216216,71447103.0,97.0
5054.199115753174,1037.52005768,911319.811321,106387247.0,150.0
5206.300699234009,883.881942749,911558.715596,109520488.0,146.0
3620.111915588379,818.967803955,907893.421053,78027759.0,99.0
3655.108819961548,677.641181946,907732.0,71174607.0,100.0
3319.987413406372,684.856018066,907220.833333,69904308.0,99.0
5135.610342025757,1108.71379089,911558.715596,107597087.0,149.0
6283.502647399902,832.09576416,911635.454545,80432200.0,150.0
3764.853136062622,837.770370483,908203.846154,59263591.0,103.0
4124.361961364746,953.164138794,909046.428571,54004019.0,119.0
4096.853404998779,969.823486328,908640.740741,43456909.0,119.0
3891.4186248779297,1187.39661407,907566.216216,29589034.0,119.0
5208.65873336792,1335.74441528,910514.43299,14849328.0,175.0
3364.3064460754395,947.456726074,905159.677419,10557099.0,125.0
3459.812816619873,1043.39922333,905623.4375,5292915.0,146.0
4092.864589691162,851.867301941,908914.457831,7925219.0,113.0
4022.8687477111816,930.407440186,908203.846154,7951377.0,118.0
4994.1800537109375,1340.01470184,910211.702128,10568816.0,162.0
2915.0155029296875,779.778945923,902961.111111,9151774.0,103.0
2674.842472076416,885.51638031,901222.44898,10545090.0,144.0
1727.1018295288086,514.484848022,891246.875,7915746.0,100.0
1684.3886032104492,522.421157837,890319.354839,7906481.0,92.0
1576.3434371948242,461.695892334,888272.413793,5272790.0,98.0
1234.8827323913574,437.507736206,879995.652174,5272292.0,100.0
1245.2018661499023,414.297080994,879995.652174,6744879.0,97.0
1277.493808746338,457.256370544,881662.5,5291151.0,98.0
1171.2436981201172,375.862983704,878177.272727,5273815.0,94.0
1121.9285354614258,277.863586426,876185.714286,7908386.0,110.0
1277.251392364502,342.04875946,881662.5,3582881.0,114.0
424.40356826782227,72.0857162476,804987.5,273596.0,43.0
852.4773902893066,442.502037048,862493.75,7713.0,98.0
690.4247550964355,327.300666809,849223.076923,2638504.0,81.0
1847.991886138916,421.738754272,895786.842105,2646782.0,95.0
3436.83451461792,777.867805481,906469.117647,8165261.0,100.0
3398.093948364258,833.858894348,906059.090909,7924862.0,101.0
4166.220432281494,1210.8948288,908050.649351,10579100.0,150.0
2493.3856658935547,717.944564819,899997.826087,5284932.0,108.0
2738.988815307617,885.511871338,901958.823529,7916212.0,120.0
1203.539478302002,437.93473053,878177.272727,5271354.0,54.0
2430.0896949768066,722.472984314,899553.333333,10549109.0,124.0
973.050464630127,437.89389801,868883.333333,2638845.0,57.0
